poi_type,Cut_off,Effect_size,Effect_size_abs,Effect_size_abs_std,Effect_size_std,Effect_var,Effect_size_percentage,iteration
Education,0.6334730752855604,-0.009547753050496394,0.08147260629932362,0.1652188342000099,0.1839670871740423,0.461348328393516,-713.7325069369354,480
Public Transportation,0.3590865475556269,5.0675994378918784e-05,0.008283378226581876,0.041814185362367445,0.042626727346896195,0.34466621173072237,3.7882320917074086,480
Restaurant,0.289382830832269,-0.002102669356814762,0.005453134996805036,0.02787285589903453,0.028323339471849642,0.27787141409371047,-156.78801615235477,490
Store,0.3060445644469016,0.0013410906065496398,0.005403670007612428,0.026905112883047384,0.027409600959986933,0.286186782765835,100.0,490
Education,0.6338376696194353,-0.009689783809306724,0.0813525068820782,0.16498366566042377,0.18369525960263092,0.4620870792364957,-722.5301379327842,490
Public Transportation,0.3589562402918261,5.0060034397874094e-05,0.008279219059884465,0.04185777545426095,0.04266868088204556,0.3440883452751869,3.7327854026707885,490
Restaurant,0.2885853363746316,-0.002074290696356019,0.005409110994394222,0.0277307718453849,0.02817714511794052,0.2766469990997332,-154.30388111185965,500
Store,0.30556316495095426,0.0013442893862483612,0.005368340351696565,0.026725683506686866,0.02722634979348624,0.28479501368674565,100.0,500
Education,0.6338479724016507,-0.009792421327388624,0.08121853056038687,0.16489469956204458,0.18355059284729197,0.46295692366102414,-728.4459304344642,500
Public Transportation,0.3588457813618676,4.9519440728849085e-05,0.008273998669038368,0.041890630968699986,0.042699901226537336,0.3435164304641364,3.6836890356657346,500
