MEAN_LIK_IS,MEAN_LIK_OOS,RMSE_IS,RMSE_OOS,TOTAL_LIK_IS,TOTAL_LIK_OOS,iteration,mean_gaussian_lik_is_with_computed_var,mean_gaussian_lik_is_with_model_var,mean_gaussian_lik_oos_with_computed_var,mean_gaussian_lik_oos_with_model_var,total_gaussian_lik_is_with_computed_var,total_gaussian_lik_is_with_model_var,total_gaussian_lik_oos_with_computed_var,total_gaussian_lik_oos_with_model_var,var_is,var_model,var_oos
-1.0830361789151324,-1.532651755474759,0.7146928855074756,1.1200406803013736,-251.2643935083107,-84.29584655111174,200.0,-1.0830361789151324,-10.294126061039089,-1.532651755474759,-26.70133964087773,-251.2643935083107,-2388.2372461610685,-84.29584655111174,-1468.5736802482752,0.510713459724153,0.022663970372423115,1.2088138996358528
-1.0675810722475167,-1.5326697646341332,0.7037321490737375,1.1200597979720444,-247.6788087614239,-84.29683705487733,220.0,-1.0675810722475167,-9.493376262384576,-1.5326697646341332,-25.50823112997062,-247.6788087614239,-2202.4632928732217,-84.29683705487733,-1402.952712148384,0.49517376907138716,0.02370595986261616,1.208795027600827
-1.0539318084471123,-1.5329182413389109,0.6941919794305756,1.1203383765475785,-244.51217955973007,-84.3105032736401,240.0,-1.0539318084471123,-8.803325112290564,-1.5329182413389109,-24.42202356839423,-244.51217955973007,-2042.371426051411,-84.3105032736401,-1343.2112962616827,0.48183749434942447,0.024754161681037536,1.2094098233176462
-1.0420907030448494,-1.533320028165553,0.6860204557393953,1.1207741144758057,-241.76504310640507,-84.33260154910542,260.0,-1.0420907030448494,-8.207411247777529,-1.533320028165553,-23.424376836649014,-241.76504310640507,-1904.1194094843866,-84.33260154910542,-1288.3407260156957,0.47057535175929155,0.0258103544165402,1.2095313321682504
-1.0313527873375368,-1.533409549513474,0.6786934350815491,1.1208685283622584,-239.27384666230853,-84.33752522324107,280.0,-1.0313527873375368,-7.680200278726146,-1.533409549513474,-22.483913216347855,-239.27384666230853,-1781.806464664466,-84.33752522324107,-1236.615226899132,0.4605812190608013,0.026875739971556702,1.2094045167402847
-1.0215302228799568,-1.5331511800994775,0.6720595590220618,1.1205837238764949,-236.99501170814995,-84.32331490547126,300.0,-1.0215302228799568,-7.209859266700991,-1.5331511800994775,-21.59296123946321,-236.99501170814995,-1672.68734987463,-84.32331490547126,-1187.6128681704765,0.4516183084651851,0.027950988349614368,1.2090551719645266
-1.0125452161016568,-1.5331172743091235,0.6660481465684093,1.1205439328136575,-234.91049013558438,-84.3214500870018,320.0,-1.0125452161016568,-6.78831964240064,-1.5331172743091235,-20.77064468717595,-234.91049013558438,-1574.8901570369485,-84.3214500870018,-1142.3854577946772,0.4435824209325948,0.029036607617761674,1.2088689081654973
-1.0045382387732844,-1.5330930014631239,0.6607364084290919,1.120511736511507,-233.052871395402,-84.32011508047181,340.0,-1.0045382387732844,-6.411955205779075,-1.5330930014631239,-20.001253529673487,-233.052871395402,-1487.5736077407455,-84.32011508047181,-1100.068944132042,0.4365424538007478,0.030133047737874542,1.2085214953824788
-0.9973324921876698,-1.533060678049383,0.6559924220220371,1.1204721659931303,-231.3811381875394,-84.31833729271607,360.0,-0.9973324921876698,-6.0731996688353425,-1.533060678049383,-19.27926229335,-231.3811381875394,-1408.9823231697994,-84.31833729271607,-1060.35942613425,0.4303004778029058,0.031240644561358166,1.208250700050289
-0.9905722837450631,-1.533239987525592,0.6515727325726125,1.1206651635329539,-229.81276982885464,-84.32819931390756,380.0,-0.9905722837450631,-5.7633127814036875,-1.533239987525592,-18.60862960873791,-229.81276982885464,-1337.0885652856555,-84.32819931390756,-1023.4746284805851,0.424527098507804,0.032359785052367945,1.2082312360329777
-0.9842089037460793,-1.533494842696391,0.6474396918309303,1.120941073071971,-228.3364656690904,-84.3422163483015,400.0,-0.9842089037460793,-5.478782260122286,-1.533494842696391,-17.979638994873216,-228.3364656690904,-1271.0774843483705,-84.3422163483015,-988.8801447180268,0.4191632259573144,0.0334909339619072,1.2082971696733797
-0.9783264588049152,-1.5336044063628427,0.6436423433446218,1.1210569741866325,-226.97173844274033,-84.34824234995635,420.0,-0.9783264588049152,-5.218179467073533,-1.5336044063628427,-17.380848292645474,-226.97173844274033,-1210.6176363610596,-84.34824234995635,-955.946656095501,0.4142629292280625,0.03463439173214168,1.2081746698411513
-0.9729268848784342,-1.5336227585050561,0.6401763149587478,1.1210694627675746,-225.71903729179672,-84.34925171777809,440.0,-0.9729268848784342,-4.979278410379644,-1.5336227585050561,-16.811699883215386,-225.71903729179672,-1155.1925912080774,-84.34925171777809,-924.6434935768463,0.40981673088550213,0.035790266094740134,1.2077703614779478
-0.9680589566703467,-1.5333869410406846,0.6370675553682592,1.120803447790934,-224.58967794752044,-84.33628175723766,460.0,-0.9680589566703467,-4.760632385351871,-1.5333869410406846,-16.264658791914748,-224.58967794752044,-1104.466713401634,-84.33628175723766,-894.5562335553111,0.40584635229717897,0.03695859468785842,1.2071082722083368
-0.9637301176666885,-1.533230215977544,0.6343157528616727,1.1206236504675053,-223.58538729867172,-84.32766187876491,480.0,-0.9637301176666885,-4.5605010486286295,-1.533230215977544,-15.748947994367626,-223.58538729867172,-1058.036243281842,-84.32766187876491,-866.1921396902194,0.4023493081299369,0.038139381443984544,1.2065016200865342
-0.9597637291069,-1.5328710287443272,0.6318047931536046,1.1202156090467124,-222.6651851528008,-84.307906580938,500.0,-0.9597637291069,-4.375456134847261,-1.5328710287443272,-15.253240942356456,-222.6651851528008,-1015.1058232845646,-84.307906580938,-838.9282518296051,0.39917221226806643,0.039332719356118956,1.2053290917444581
-0.9559938417577211,-1.5325321798965779,0.6294274442513899,1.1198303521435684,-221.7905712877913,-84.28926989431179,520.0,-0.9559938417577211,-4.202599741887063,-1.5325321798965779,-14.783076893670302,-221.7905712877913,-975.0031401177987,-84.28926989431179,-813.0692291518666,0.39617500596756833,0.04053886690075082,1.20420094317343
-0.9524592261925795,-1.532260776816849,0.6272065874683158,1.1195183351485392,-220.97054047667845,-84.2743427249267,540.0,-0.9524592261925795,-4.041320008156462,-1.532260776816849,-14.337902697774435,-220.97054047667845,-937.5862418922991,-84.2743427249267,-788.5846483775939,0.39338559283880103,0.04175818450121203,1.2031092444770808
-0.9492832678454541,-1.532017741020172,0.6252177653540255,1.119240496652758,-220.23371814014536,-84.26097575610946,560.0,-0.9492832678454541,-3.8918323897078535,-1.532017741020172,-13.914903079252216,-220.23371814014536,-902.905114412222,-84.26097575610946,-765.3196693588719,0.390895368129414,0.04299091874769603,1.202215073930068
-0.9464170359524201,-1.5317804095096847,0.623428311976237,1.118968410181564,-219.56875234096145,-84.24792252303266,580.0,-0.9464170359524201,-3.752776482995808,-1.5317804095096847,-13.51181941041014,-219.56875234096145,-870.6441440550275,-84.24792252303266,-743.1500675725578,0.38866164884477994,0.04423730120016404,1.2013000251406931
-0.9438091680800201,-1.5315235251392183,0.621804611430161,1.1186748048181085,-218.96372699456467,-84.23379388265701,600.0,-0.9438091680800201,-3.622921260343101,-1.5315235251392183,-13.126646618381676,-218.96372699456467,-840.5177323995995,-84.23379388265701,-721.9655640109921,0.3866402723444491,0.04549754499205669,1.20035612234693
-0.9412526814056883,-1.5313310466508756,0.6202170064376752,1.118451108109486,-218.37062208611968,-84.22320756579816,620.0,-0.9412526814056883,-3.4998914484107706,-1.5313310466508756,-12.760424749224219,-218.37062208611968,-811.9748160312988,-84.22320756579816,-701.823361207332,0.3846690456410111,0.04677180665614216,1.19945461516188
-0.938863178541561,-1.531059212216626,0.6187367653488941,1.1181424955366557,-217.81625742164215,-84.20825667191443,640.0,-0.938863178541561,-3.384163197009432,-1.531059212216626,-12.40834950742695,-217.81625742164215,-785.1258617061882,-84.20825667191443,-682.4592229084823,0.382835161068415,0.048060147790233064,1.1985624979099216
-0.9366519317259732,-1.5307514564463585,0.6173700972239726,1.1177929960828836,-217.30324816042577,-84.19133010454972,660.0,-0.9366519317259732,-3.2753300909524476,-1.5307514564463585,-12.070601597478454,-217.30324816042577,-759.8765811009679,-84.19133010454972,-663.883087861315,0.38114583398553653,0.049362623115234726,1.1975438344567573
-0.9347202095862881,-1.530421125202314,0.6161786608712678,1.1174183891068343,-216.85508862401883,-84.17316188612728,680.0,-0.9347202095862881,-3.173686711756556,-1.530421125202314,-11.746683134730919,-216.85508862401883,-736.295317127521,-84.17316188612728,-646.0675724102006,0.37967614036745617,0.050679346597669886,1.1964739647816707
-0.9323063538632951,-1.5303054312104043,0.6146930881844329,1.1172738598909764,-216.29507409628445,-84.16679871657223,700.0,-0.9323063538632951,-3.0732092763545955,-1.5303054312104043,-11.441287041655805,-216.29507409628445,-712.9845521142662,-84.16679871657223,-629.2707872910693,0.3778470627320129,0.052010348717321825,1.1954206849107043
-0.9293681922925552,-1.530452404693883,0.6128896712334709,1.1174200886964676,-215.6134206118728,-84.17488225816356,720.0,-0.9293681922925552,-2.9736881812675158,-1.530452404693883,-11.154701743863699,-215.6134206118728,-689.8956580540637,-84.17488225816356,-613.5085959125034,0.37563175404466215,0.05335487460313606,1.1948707772908456
-0.9267630026414726,-1.5308610492568016,0.6112950554456847,1.1178716600406027,-215.00901661282165,-84.19735770912409,740.0,-0.9267630026414726,-2.881096757608458,-1.5308610492568016,-10.88626301038386,-215.00901661282165,-668.4144477651623,-84.19735770912409,-598.7444655711123,0.3736798541927719,0.054711880793599725,1.195592428878998
-0.9248418968479195,-1.531963811256892,0.6101218202907346,1.1191080080746392,-214.56332006871733,-84.25800961912907,760.0,-0.9248418968479195,-2.7972971907882034,-1.531963811256892,-10.644436894862414,-214.56332006871733,-648.9729482628632,-84.25800961912907,-585.4440292174328,0.37224762351024826,0.056081204829635814,1.1983771060056136
-0.9233178670148761,-1.5329181394229863,0.6091926846279082,1.1201733051537806,-214.20974514745126,-84.31049766826425,780.0,-0.9233178670148761,-2.719784545947331,-1.5329181394229863,-10.408789879774208,-214.20974514745126,-630.9900146597809,-84.31049766826425,-572.4834433875815,0.37111404980167984,0.057463382336813654,1.2005073451323884
-0.9220860149557628,-1.5333974410113755,0.6084427113861234,1.1207091708540982,-213.92395546973697,-84.33685925562565,800.0,-0.9220860149557628,-2.6474619278012814,-1.5333974410113755,-10.172119755344898,-213.92395546973697,-614.2111672498972,-84.33685925562565,-559.4665865439694,0.3702004504360126,0.05885892308320034,1.201601043491151
-0.9208486402271185,-1.5335558315568782,0.6076903053481026,1.1208819156098166,-213.6368845326915,-84.3455707356283,820.0,-0.9208486402271185,-2.5781630531868527,-1.5335558315568782,-9.937668687736604,-213.6368845326915,-598.1338283393499,-84.3455707356283,-546.5717778255132,0.369284820946987,0.06026823033890737,1.2017455662116445
-0.9197483337572573,-1.533449514296743,0.6070220274951151,1.1207573648783562,-213.3816134316837,-84.33972328632086,840.0,-0.9197483337572573,-2.5125733788042375,-1.533449514296743,-9.70660862924395,-213.3816134316837,-582.9170238825831,-84.33972328632086,-533.8634746084173,0.36847290182348824,0.06169147760365391,1.201225033100071
-0.9188558650995049,-1.5331002688418938,0.6064805210346447,1.1203595371649049,-213.17456070308515,-84.32051478630416,860.0,-0.9188558650995049,-2.450891707484063,-1.5331002688418938,-9.47928369527673,-213.17456070308515,-568.6068761363026,-84.32051478630416,-521.3606032402201,0.36781562229785375,0.06312872643295742,1.2000695004197177
-0.9181030000814139,-1.5326109000644577,0.6060240949011365,1.1198059698009912,-212.99989601888802,-84.29359950354517,880.0,-0.9181030000814139,-2.392496328447463,-1.5326109000644577,-9.25760529725571,-212.99989601888802,-555.0591481998114,-84.29359950354517,-509.1682913490641,0.3672621695008331,0.06458019897644275,1.198631338310804
-0.9164513463659189,-1.5323944701447727,0.6050239790665333,1.1195449328619926,-212.61671235689317,-84.2816958579625,900.0,-0.9164513463659189,-2.3314484506942863,-1.5323944701447727,-9.048959684781819,-212.61671235689317,-540.8960405610744,-84.2816958579625,-497.69278266300006,0.36604758007988086,0.06604580256961724,1.1972127510289379
-0.9144263685663889,-1.531706118620979,0.6038000585268339,1.118761578985596,-212.14691750740224,-84.24383652415385,920.0,-0.9144263685663889,-2.270894120683089,-1.531706118620979,-8.839320169140718,-212.14691750740224,-526.8474359984766,-84.24383652415385,-486.1626093027395,0.36456587442470234,0.06752401209918699,1.1949500737481888
-0.9128320705762655,-1.53028827872624,0.6028381882740874,1.1171847777464143,-211.77704037369358,-84.1658553299432,940.0,-0.9128320705762655,-2.215138855025282,-1.53028827872624,-8.624691398242213,-211.77704037369358,-513.9122143658655,-84.1658553299432,-474.35802690332173,0.36340576213798986,0.0690132376965194,1.191958715008174
-0.9118430507181228,-1.5290816673081908,0.6022422641190577,1.1158505366961622,-211.5475877666045,-84.0994917019505,960.0,-0.9118430507181228,-2.1647728301011515,-1.5290816673081908,-8.421895937228918,-211.5475877666045,-502.22729658346714,-84.0994917019505,-463.2042765475905,0.3626906471341492,0.07051376970261727,1.1897028821612339
-0.9111115914467594,-1.5275987686867294,0.6018019095103265,1.1142057525123035,-211.37788921564817,-84.01793227777011,980.0,-0.9111115914467594,-2.117678365214436,-1.5275987686867294,-8.221566325613113,-211.37788921564817,-491.3013807297492,-84.01793227777011,-452.1861479087212,0.3621612472102651,0.0720269544875298,1.1865966275767397
-0.9101809999591413,-1.525352162892028,0.6012421382758156,1.1117140032460715,-211.16199199052076,-83.89436895906154,1000.0,-0.9101809999591413,-2.0714079353083337,-1.525352162892028,-8.015486485941125,-211.16199199052076,-480.56664099153346,-83.89436895906154,-440.85175672676183,0.3614878401827983,0.07355352967886358,1.1816932110086746
-0.9092372099522507,-1.522768536576399,0.6006749596442186,1.1088535219528353,-210.94303270892215,-83.75226951170194,1020.0,-0.9092372099522507,-2.0268414698964246,-1.522768536576399,-7.81128621377897,-210.94303270892215,-470.2272210159705,-83.75226951170194,-429.62074175784335,0.36080608256228885,0.0750932686255135,1.1759941199538795
-0.9070121069743595,-1.5187663379843348,0.5993398819122385,1.104432585133466,-210.4268088180514,-83.53214858913842,1040.0,-0.9070121069743595,-1.9779655931893154,-1.5187663379843348,-7.591881681243073,-210.4268088180514,-458.8880176199212,-83.53214858913842,-417.55349246836903,0.3592060916339634,0.07664552048482401,1.1670102412134054
-0.9053003241804647,-1.516379442646453,0.5983148198037367,1.1018039016008634,-210.0296752098678,-83.40086934555491,1060.0,-0.9053003241804647,-1.933393416267339,-1.516379442646453,-7.405929336580422,-210.0296752098678,-448.54727257402266,-83.40086934555491,-407.3261135119232,0.35797789141205344,0.07820791187581058,1.161664312613494
-0.9038958464217698,-1.5164884866293817,0.5974750897726792,1.1019152793012126,-209.7038363698506,-83.406866764616,1080.0,-0.9038958464217698,-1.891948185813905,-1.5164884866293817,-7.264463409680715,-209.7038363698506,-438.93197910882594,-83.406866764616,-399.5454875324393,0.3569733160895106,0.0797802113291741,1.1614900049774137
-0.9031402385268418,-1.5163948106064822,0.5970238034005738,1.1018120256144852,-209.5285353382273,-83.40171458335652,1100.0,-0.9031402385268418,-1.8549332481016407,-1.5163948106064822,-7.124840771816067,-209.5285353382273,-430.34451355958066,-83.40171458335652,-391.86624244988366,0.35643477308846605,0.08136312773069056,1.1612706955707492
-0.903104758992845,-1.515427547428501,0.597002621655291,1.1007550181272672,-209.52030408634005,-83.34851510856755,1120.0,-0.903104758992845,-1.8223688056385579,-1.515427547428501,-6.977059506950638,-209.52030408634005,-422.7895629081454,-83.34851510856755,-383.73827288228506,0.35641054398729627,0.08295837027150568,1.159426470883655
-0.9034739167823116,-1.5141935663499544,0.5972230505096598,1.0994068414916893,-209.6059486934963,-83.28064614924749,1140.0,-0.9034739167823116,-1.792653233677901,-1.5141935663499544,-6.83015757316388,-209.6059486934963,-415.89555021327305,-83.28064614924749,-375.65866652401337,0.3566745912633679,0.08456767216855716,1.1570242897390988
-0.9040522209758208,-1.5130130046105426,0.5975685269903483,1.0981166963769367,-209.74011526639043,-83.21571525357984,1160.0,-0.9040522209758208,-1.764815705710918,-1.5130130046105426,-6.6885353223270005,-209.74011526639043,-409.43724372493296,-83.21571525357984,-367.869442727985,0.3570877132706788,0.08619216776154659,1.1546413708202852
-0.9047255131048652,-1.5118420843059501,0.5979710006521171,1.096835982702647,-209.8963190403287,-83.15131463682725,1180.0,-0.9047255131048652,-1.7382953150242948,-1.5118420843059501,-6.551320384436851,-209.8963190403287,-403.2845130856364,-83.15131463682725,-360.3226211440268,0.3575688972058934,0.08783247989954694,1.1521556726234823
-0.9055612150439467,-1.5107298759337089,0.5984709350459596,1.095621280959355,-210.09020189019563,-83.09014317635399,1200.0,-0.9055612150439467,-1.7133003484873723,-1.5107298759337089,-6.419010513855614,-210.09020189019563,-397.4856808490704,-83.09014317635399,-353.04557826205877,0.3581671691691294,0.08948899332926999,1.1498208769858207
-0.9064749266500557,-1.5096112829564816,0.5990180147837592,1.0944008173273476,-210.30218298281292,-83.02862056260649,1220.0,-0.9064749266500557,-1.6894304729182197,-1.5096112829564816,-6.290532783469641,-210.30218298281292,-391.94786971702695,-83.02862056260649,-345.97930309083023,0.35882235314938593,0.0911619118974507,1.1474711353462672
-0.9075349529567258,-1.5086032685449062,0.5996533263016157,1.0933025623996793,-210.5481090859604,-82.97317976996985,1240.0,-0.9075349529567258,-1.6669021193265359,-1.5086032685449062,-6.16724290604485,-210.5481090859604,-386.7212916837563,-82.97317976996985,-339.19835983246674,0.35958399347944203,0.09285145512441641,1.1453783943938953
-0.9087426379591522,-1.5077550734214042,0.6003779561046517,1.092377998240214,-210.82829200652333,-82.92652903817724,1260.0,-0.9087426379591522,-1.64566122262724,-1.5077550734214042,-6.049501349493445,-210.82829200652333,-381.7934036495197,-82.92652903817724,-332.7225742221395,0.36045359809941085,0.09455792863392927,1.1435562784564894
-0.9100449028566283,-1.5069151771661609,0.6011603165518177,1.0914634672425698,-211.13041746273777,-82.88033474413885,1280.0,-0.9100449028566283,-1.6254524172210152,-1.5069151771661609,-5.935197003541249,-211.13041746273777,-377.10496079527553,-82.88033474413885,-326.4358351947687,0.3613936654031016,0.09628166559599749,1.141766018693433
-0.9114007623552973,-1.5060899757627728,0.6019759583000893,1.0905646263049993,-211.444976866429,-82.8349486669525,1300.0,-0.9114007623552973,-1.6060811627405327,-1.5060899757627728,-5.824257373595197,-211.444976866429,-372.6108297558036,-82.8349486669525,-320.3341555477358,0.3623749889296164,0.09802294978199812,1.1399569048389322
-0.9127839988939774,-1.505208352364234,0.6028092095999781,1.0896052047252114,-211.76588774340277,-82.78645938003287,1320.0,-0.9127839988939774,-1.5874193456941534,-1.505208352364234,-5.715722930743223,-211.76588774340277,-368.2812882010436,-82.78645938003287,-314.3647611908773,0.36337886041308787,0.09978197363795938,1.1380303275787793
-0.9142075814095559,-1.5043132142744164,0.6036679693636609,1.0886326047751251,-212.09615888701697,-82.7372267850929,1340.0,-0.9142075814095559,-1.5694881975796475,-1.5043132142744164,-5.610033236268136,-212.09615888701697,-364.12126183847823,-82.7372267850929,-308.5518279947475,0.3644149556361919,0.10155881484867932,1.1361112519989678
-0.9157284066806612,-1.5035286785597226,0.6045867413355587,1.0877811134683788,-212.4489903499134,-82.69407732078474,1360.0,-0.9157284066806612,-1.5524629532428704,-1.5035286785597226,-5.508508842319429,-212.4489903499134,-360.1714051523459,-82.69407732078474,-302.9679863275686,0.36552508831967256,0.10335353101915581,1.1344433578947428
-0.9173817363516154,-1.5028846091117947,0.6055871493078835,1.0870831999432629,-212.83256283357477,-82.6586535011487,1380.0,-0.9173817363516154,-1.5364319381411846,-1.5028846091117947,-5.411314921685948,-212.83256283357477,-356.45220964875483,-82.6586535011487,-297.62232069272716,0.36673579214973345,0.10516628394368385,1.1331077879286553
-0.9190935731228499,-1.5022170719515349,0.6066247034665668,1.0863597442311341,-213.22970896450119,-82.62193895733442,1400.0,-0.9190935731228499,-1.5211013375359868,-1.5022170719515349,-5.316447131432057,-213.22970896450119,-352.89551030834895,-82.62193895733442,-292.40459222876314,0.36799353076484786,0.10699736033752755,1.1316958532266965
-0.9208448616088147,-1.5015554357311411,0.6076880091307688,1.0856426324749124,-213.63600789324502,-82.58554896521277,1420.0,-0.9208448616088147,-1.5063802606312733,-1.5015554357311411,-5.22414576907583,-213.63600789324502,-349.4802204664554,-82.58554896521277,-287.32801729917065,0.36928471592525086,0.10884699521357802,1.1302716037566038
-0.92265756959561,-1.5009008306483522,0.6087905690460728,1.0849339529036672,-214.05655614618152,-82.54954568565937,1440.0,-0.92265756959561,-1.4923212279353524,-1.5009008306483522,-5.134345985712066,-214.05655614618152,-346.21852488100177,-82.54954568565937,-282.38902921416366,0.37062595385654845,0.11071529970818196,1.128881919168876
-0.9245357975114329,-1.5002712288788003,0.6099350909878104,1.0842532659261026,-214.49230502265243,-82.51491758833401,1460.0,-0.9245357975114329,-1.4789151210883007,-1.5002712288788003,-5.047154637471117,-214.49230502265243,-343.10830809248574,-82.51491758833401,-277.5935050609114,0.3720207972215589,0.11260235275177355,1.1275718812877227
-0.9264752281389714,-1.4996859599251504,0.6111191656282468,1.0836201998763155,-214.94225292824137,-82.48272779588328,1480.0,-0.9264752281389714,-1.4661253131549583,-1.4996859599251504,-4.962668017793512,-214.94225292824137,-340.1410726519503,-82.48272779588328,-272.94674097864316,0.37346661476328635,0.11450826868488062,1.1263204012828296
-0.9284685907146122,-1.4991094979891013,0.6123385626486872,1.0829972821430252,-215.40471304579003,-82.45102238940058,1500.0,-0.9284685907146122,-1.453907176978008,-1.4991094979891013,-4.880441452603476,-215.40471304579003,-337.30646505889786,-82.45102238940058,-268.42427989319117,0.3749584907759006,0.1164331849090972,1.1251024967109995
-0.9304957521935026,-1.4985283195253294,0.6135811308125706,1.0823693950154727,-215.8750145088926,-82.41905757389311,1520.0,-0.9304957521935026,-1.4421774008197445,-1.4985283195253294,-4.800262879060023,-215.8750145088926,-334.58515699018074,-82.41905757389311,-264.0144583483013,0.376481785709265,0.11837722838335095,1.123864079493361
-0.932529592604135,-1.4979449871478945,0.6148303268136638,1.0817395003681682,-216.34686548415934,-82.3869742931342,1540.0,-0.932529592604135,-1.4308349740563362,-1.4979449871478945,-4.722096188526903,-216.34686548415934,-331.95371398107,-82.3869742931342,-259.71529036897965,0.37801631622019954,0.12034049628212243,1.1226201601547128
-0.9345614997135958,-1.497339488614674,0.6160808749944422,1.0810866466514046,-216.81826793355424,-82.35367187380707,1560.0,-0.9345614997135958,-1.4198413373751224,-1.497339488614674,-4.6456955105738915,-216.81826793355424,-329.4031902710284,-82.35367187380707,-255.51325308156405,0.3795556275008395,0.12232305781068453,1.1213606338707351
-0.9366046566988374,-1.4967103801390573,0.6173409117257512,1.0804084158417875,-217.29228035413027,-82.31907090764815,1580.0,-0.9366046566988374,-1.4092268353160073,-1.4967103801390573,-4.570992121464979,-217.29228035413027,-326.9406257933137,-82.31907090764815,-251.40456668057385,0.381109785716365,0.1243249375871504,1.1200363857230966
-0.9387025432662249,-1.4961173493250361,0.6186373823806511,1.0797693547117468,-217.77899003776417,-82.28645421287699,1600.0,-0.9387025432662249,-1.399112485439903,-1.4961173493250361,-4.498494556431896,-217.77899003776417,-324.5940966220575,-82.28645421287699,-247.4172006037543,0.3827121991323129,0.12634609585987078,1.1187837711437187
-0.9408509109424397,-1.4955528327116623,0.6199678716145497,1.0791620842261487,-218.277411338646,-82.25540579914143,1620.0,-0.9408509109424397,-1.389470098395269,-1.4955528327116623,-4.428069665352217,-218.277411338646,-322.3570628277024,-82.25540579914143,-243.5438315943719,0.3843601351053556,0.12838655193030662,1.1176293524338008
-0.9430273709909207,-1.494998030381006,0.6213186763715236,1.078565717483211,-218.7823500698936,-82.22489167095533,1640.0,-0.9430273709909207,-1.3802183462196211,-1.494998030381006,-4.359476692591141,-218.7823500698936,-320.2106563229521,-82.22489167095533,-239.77121809251275,0.38603684116346426,0.13044640963558204,1.1165024174201241
-0.9451612060023805,-1.4944000228458705,0.6226458834332972,1.0779218239009485,-219.27739979255227,-82.19200125652287,1660.0,-0.9451612060023805,-1.3711382660283407,-1.4944000228458705,-4.292183895938297,-219.27739979255227,-318.104077718575,-82.19200125652287,-236.07011427660638,0.3876878694219165,0.13252575624937818,1.1152143791898694
