MEAN_LIK_IS,MEAN_LIK_OOS,RMSE_IS,RMSE_OOS,TOTAL_LIK_IS,TOTAL_LIK_OOS,iteration,mean_gaussian_lik_is_with_computed_var,mean_gaussian_lik_is_with_model_var,mean_gaussian_lik_oos_with_computed_var,mean_gaussian_lik_oos_with_model_var,total_gaussian_lik_is_with_computed_var,total_gaussian_lik_is_with_model_var,total_gaussian_lik_oos_with_computed_var,total_gaussian_lik_oos_with_model_var,var_is,var_model,var_oos
-1.1447264884442685,-1.6434369782306852,0.7601708679202669,1.2511090697069598,-265.5765453190703,-90.38903380268769,240.0,-1.1447264884442685,-15.401726978212135,-1.6434369782306852,-43.60525535860178,-265.5765453190703,-3573.2006589452153,-90.38903380268769,-2398.289044723098,0.577859376073162,0.017505152946659813,1.499456258207308
-1.1235441549717264,-1.6346879490865647,0.7442380183064342,1.240261922049287,-260.6622439534405,-89.90783719976106,260.0,-1.1235441549717264,-14.453066470253887,-1.6346879490865647,-42.08468418818894,-260.6622439534405,-3353.1114210989017,-89.90783719976106,-2314.6576303503916,0.5538898519530906,0.01781219285532056,1.4764019191153133
-1.1044434361602502,-1.6271752057785418,0.7301574398656393,1.2310205341868645,-256.23087718917805,-89.4946363178198,280.0,-1.1044434361602502,-13.628167430215166,-1.6271752057785418,-40.73976229270659,-256.23087718917805,-3161.7348438099184,-89.4946363178198,-2240.6869260988624,0.5331295269195273,0.01811552720488501,1.4568720122013725
-1.0871685653287986,-1.6207013309513647,0.7176523869715828,1.2231111821959844,-252.2231071562813,-89.13857320232506,300.0,-1.0871685653287986,-12.90460653082824,-1.6207013309513647,-39.53811080052064,-252.2231071562813,-2993.8687151521517,-89.13857320232506,-2174.5960940286354,0.51502463390351,0.01841620249354775,1.4402626897099133
-1.0715097686585169,-1.6151088649259193,0.7065023401518364,1.2163190708680252,-248.5902663287759,-88.83098757092556,320.0,-1.0715097686585169,-12.265108442828303,-1.6151088649259193,-38.454855685699954,-248.5902663287759,-2845.5051587361663,-88.83098757092556,-2115.0170627134976,0.4991453110972253,0.018715081830048014,1.4260975940219531
-1.0572902007468838,-1.6102690499965586,0.6965272708104235,1.210471376168447,-245.29132657327705,-88.56479774981072,340.0,-1.0572902007468838,-11.696074989618083,-1.6102690499965586,-37.470449076383794,-245.29132657327705,-2713.489397591395,-88.56479774981072,-2060.874699201109,0.48515007488239076,0.019012890676630652,1.4139934174856623
-1.044357705336291,-1.6060750714642327,0.6875774316916093,1.2054268605355187,-242.2909876380195,-88.3341289305328,360.0,-1.044357705336291,-11.186618105744328,-1.6060750714642327,-36.569285532967406,-242.2909876380195,-2595.295400532684,-88.3341289305328,-2011.3107043132072,0.47276263906875815,0.019310247718045563,1.4036363951788275
-1.032579436021686,-1.6024368299255438,0.6795264658226978,1.201068074156452,-239.55842915703116,-88.13402564590491,380.0,-1.032579436021686,-10.727899206164285,-1.6024368299255438,-35.73871038619867,-239.55842915703116,-2488.8726158301142,-88.13402564590491,-1965.6290712409268,0.4617561919164567,0.019607686730835853,1.39476540909345
-1.0218382331250688,-1.5992775110638602,0.6722665938581287,1.1972961898982473,-237.06647008501596,-87.96026310851231,400.0,-1.0218382331250688,-10.312663549807034,-1.5992775110638602,-34.96834425252672,-237.06647008501596,-2392.537943555232,-87.96026310851231,-1923.2589338889698,0.45194237303463386,0.019905672144330113,1.3871606717635308
-1.012030068814148,-1.5965310541977977,0.6657051232368978,1.1940272269714345,-234.7909759648823,-87.80920798087888,420.0,-1.012030068814148,-9.934901960026892,-1.5965310541977977,-34.24959231583603,-234.7909759648823,-2304.8972547262388,-87.80920798087888,-1883.7275773709819,0.4431632898228627,0.020204610736704237,1.3806354979996343
-1.0030621655122838,-1.59414031351934,0.6597618333203029,1.191189314848715,-232.71042239884986,-87.67771724356369,440.0,-1.0030621655122838,-9.589598939393932,-1.59414031351934,-33.57528497617371,-232.71042239884986,-2224.7869539393923,-87.67771724356369,-1846.6406736895542,0.4352855778914571,0.02050486080730096,1.375030315234861
-0.9948515565652489,-1.5920556750143264,0.654366964794066,1.1887206486908477,-230.80556112313775,-87.56306212578795,460.0,-0.9948515565652489,-9.27254141977177,-1.5920556750143264,-32.939408102155554,-230.80556112313775,-2151.2296093870505,-87.56306212578795,-1811.6674456185553,0.42819588547111553,0.020806739422402368,1.3702081707060108
-0.9873239415251447,-1.5902339828397951,0.6494596356033062,1.1865679185916005,-229.05915443383356,-87.46286905618874,480.0,-0.9873239415251447,-8.980171008333627,-1.5902339828397951,-32.33689609303376,-229.05915443383356,-2083.3996739334016,-87.46286905618874,-1778.5292851168565,0.4217973729085309,0.0211105282006937,1.366051254270088
-0.9804127390363027,-1.5886376783106713,0.6449865635110815,1.1846850680676002,-227.45575545642222,-87.37507230708692,500.0,-0.9804127390363027,-8.709467971333117,-1.5886376783106713,-31.763469615380775,-227.45575545642222,-2020.596569349283,-87.37507230708692,-1746.9908288459426,0.4160069494588502,0.02141647811601194,1.3624581250728374
-0.9740582779504184,-1.5872340873816033,0.640901015965776,1.183032285193536,-225.98152048449708,-87.29787480598819,520.0,-0.9740582779504184,-8.45785890608934,-1.5872340873816033,-31.215505860492048,-225.98152048449708,-1962.2232662127271,-87.29787480598819,-1716.8528223270625,0.41075305862375466,0.02172481358739463,1.359341436532916
-0.9682070925182863,-1.585994817993934,0.6371619349725605,1.1815751659672669,-224.6240454642424,-87.22971498966638,540.0,-0.9682070925182863,-8.223142499371217,-1.585994817993934,-30.689933318035393,-224.6240454642424,-1907.7690598541224,-87.22971498966638,-1687.9463324919466,0.40597388237608356,0.02203573597680982,1.35662603461424
-0.9628112989210859,-1.5848952379968337,0.6337331993755703,1.1802840045538419,-223.37222134969193,-87.16923808982585,560.0,-0.9628112989210859,-8.003429344184774,-1.5848952379968337,-30.184145404173645,-223.37222134969193,-1856.7956078508676,-87.16923808982585,-1660.1279972295504,0.40161587008189353,0.02234942642819609,1.3542473351432889
-0.9578280303898827,-1.5839140179400448,0.6305829923466025,1.1791331839440728,-222.2161030504528,-87.11527098670247,580.0,-0.9578280303898827,-7.7970924757444475,-1.5839140179400448,-29.69592835822049,-222.2161030504528,-1808.9254543727118,-87.11527098670247,-1633.2760597021268,0.3976325166945815,0.022666048564610887,1.352149926344033
-0.9532189298184219,-1.5830327274526141,0.6276832596265473,1.1781006477620322,-221.1467917178739,-87.06680000989378,600.0,-0.9532189298184219,-7.602726724590088,-1.5830327274526141,-29.223401150129533,-221.1467917178739,-1763.8326001049004,-87.06680000989378,-1607.2870632571244,0.39398334591105627,0.022985750635693067,1.3502863560167953
-0.9489496870680496,-1.5822354770421403,0.6250092394989805,1.177167439120869,-220.1563273997875,-87.02295123731771,620.0,-0.9489496870680496,-7.419114927350335,-1.5822354770421403,-28.764964735304723,-220.1563273997875,-1721.2346631452776,-87.02295123731771,-1582.0730604417597,0.39063305428220335,0.023308667474472695,1.348616073722575
-0.9449896190779155,-1.5815085997428242,0.6225390546892974,1.176317296573869,-219.23759162607638,-86.98297298585533,640.0,-0.9449896190779155,-7.245199789740751,-1.5815085997428242,-28.319259229567553,-219.23759162607638,-1680.8863512198543,-86.98297298585533,-1557.5592576262154,0.3875507886080088,0.02363492212902289,1.347104505875553
-0.9413112853942143,-1.5808403680896121,0.6202533546699964,1.1755362992809637,-218.38421821145772,-86.94622024492867,660.0,-0.9413112853942143,-7.08006020034807,-1.5808403680896121,-27.88512730255916,-218.38421821145772,-1642.5739664807522,-86.94622024492867,-1533.6820016407537,0.3847095302610703,0.02396462751234826,1.3457222464608676
-0.9378901429809472,-1.5802207437546543,0.6181350052581362,1.1748125563095178,-217.59051317157974,-86.91214090650598,680.0,-0.9378901429809472,-6.92289146989462,-1.5802207437546543,-27.461583459494012,-217.59051317157974,-1606.110821015552,-86.91214090650598,-1510.3870902721706,0.3820855732408963,0.024297887573426144,1.3444443507246768
-0.9347042316475296,-1.579641155792538,0.6161688156473947,1.1741359338491608,-216.85138174222686,-86.8802635685896,700.0,-0.9347042316475296,-6.772988578031505,-1.579641155792538,-27.047787705092762,-216.85138174222686,-1571.3333501033092,-86.8802635685896,-1487.628323780102,0.3796580763555239,0.02463479848848984,1.3432497179365974
-0.9317338912310975,-1.579094305293975,0.614341300017566,1.1734978166511676,-216.16226276561463,-86.85018679116862,720.0,-0.9317338912310975,-6.629732052131256,-1.579094305293975,-26.64302326494793,-216.16226276561463,-1538.0978360944514,-86.85018679116862,-1465.3662795721361,0.377408680252273,0.024975449618640934,1.3421205538982048
-0.9289615065607282,-1.5785739935474807,0.6126404683745418,1.172890899461901,-215.51906952208893,-86.82156964511144,740.0,-0.9289615065607282,-6.492575969628224,-1.5785739935474807,-26.246677559498398,-215.51906952208893,-1506.277624953748,-86.82156964511144,-1443.567265772412,0.3753211781334245,0.025319924421755083,1.3410419032391254
-0.9263712793043803,-1.5780749715537798,0.611055643738653,1.1723090053006056,-214.91813679861625,-86.79412343545789,760.0,-0.9263712793043803,-6.361037790992269,-1.5780749715537798,-25.8582260898733,-214.91813679861625,-1475.7607675102063,-86.79412343545789,-1422.2024349430314,0.37338123300422155,0.025668301214013492,1.3400012437494464
-0.9239490237571455,-1.5775928082362123,0.6095773019884286,1.1717469270022416,-214.35617351165774,-86.76760445299168,780.0,-0.9239490237571455,-6.2346896942186225,-1.5775928082362123,-25.477218686861107,-214.35617351165774,-1446.4480090587203,-86.76760445299168,-1401.247027777361,0.3715761340496171,0.026020653891767533,1.3389881341911662
-0.9216819857622014,-1.5771237762858559,0.608196932338765,1.1712002904369538,-213.83022069683074,-86.74180769572207,800.0,-0.9216819857622014,-6.113151234640158,-1.5771237762858559,-25.10326799352948,-213.83022069683074,-1418.2510864365167,-86.74180769572207,-1380.6797396441216,0.3698945873796929,0.026377052456625173,1.337993911807573
-0.9195586811226137,-1.5766647519117816,0.606906914993096,1.1706654347737073,-213.33761402044638,-86.71656135514799,820.0,-0.9195586811226137,-5.996083047085869,-1.5766647519117816,-24.73603954953427,-213.33761402044638,-1391.0912669239217,-86.71656135514799,-1360.4821752243847,0.36832653509520424,0.026737563573761437,1.337011428410202
-0.9175687526626543,-1.5762131288392298,0.6057004144611121,1.1701393100041109,-212.87595061773578,-86.69172208615764,840.0,-0.9175687526626543,-5.883181482888928,-1.5762131288392298,-24.375243495339202,-212.87595061773578,-1364.8981040302315,-86.69172208615764,-1340.6383922436562,0.36686299938061967,0.027102251010830275,1.3360348258526107
-0.9157028438599111,-1.5757667429965465,0.6045712864660404,1.169619387407643,-212.44305977549936,-86.66717086481006,860.0,-0.9157028438599111,-5.774174018620158,-1.5757667429965465,-24.020627495181447,-212.44305977549936,-1339.6083723198767,-86.66717086481006,-1321.1345122349796,0.3654959479345641,0.02747117603616518,1.335059340321959
-0.9139524871182709,-1.575323808092168,0.6035139966136678,1.1691035830942385,-212.03697701143886,-86.64280944506925,880.0,-0.9139524871182709,-5.668815319065319,-1.575323808092168,-23.671970785415976,-212.03697701143886,-1315.1651540231542,-86.64280944506925,-1301.9583931978786,0.36421817758224984,0.027844397771520563,1.3340811362737126
-0.9123100052398316,-1.5748828595781137,0.6025235494169394,1.1685901916080967,-211.65592121564094,-86.61855727679625,900.0,-0.9123100052398316,-5.566883857231255,-1.5748828595781137,-23.32907912148322,-211.65592121564094,-1291.5170548776512,-86.61855727679625,-1283.099351681577,0.3630232136178705,0.028221973506237192,1.3330971625644517
-0.9107684247226057,-1.574442706507723,0.6015954264118134,1.1680778289613059,-211.2982745356445,-86.59434885792477,920.0,-0.9107684247226057,-5.468179014461739,-1.574442706507723,-22.99178054042678,-211.2982745356445,-1268.6175313551234,-86.59434885792477,-1264.5479297234729,0.3619052227392686,0.02860395895061698,1.3321050296995665
-0.9093213992021714,-1.5740023901274363,0.6007255319964696,1.1675653836924298,-210.96256461490376,-86.570131457009,940.0,-0.9093213992021714,-5.372518572127407,-1.5740023901274363,-22.659921758880596,-210.96256461490376,-1246.4243087335585,-86.570131457009,-1246.2956967384328,0.3608589374377536,0.028990408495026897,1.3311029047838534
-0.9079631422785058,-1.5735611480933538,0.5999101462489815,1.1670519746192383,-210.64744900861336,-86.54586314513446,960.0,-0.9079631422785058,-5.279736559054935,-1.5735611480933538,-22.33336516714108,-210.64744900861336,-1224.898881700745,-86.54586314513446,-1228.3350841927593,0.35987959054853846,0.02938137539288925,1.330089421168083
-0.9066883682534983,-1.5731183840412104,0.599145883600799,1.1665369149426132,-210.35170143481162,-86.52151112226657,980.0,-0.9066883682534983,-5.18968138609517,-1.5731183840412104,-22.011986305342077,-210.35170143481162,-1204.0060815740794,-86.52151112226657,-1210.6592467938142,0.3589628582905683,0.02977691193023796,1.3290636021311197
-0.9054922398632247,-1.572673641197501,0.5984296566241557,1.1660196811469752,-210.07419964826812,-86.49705026586255,1000.0,-0.9054922398632247,-5.10221422524319,-1.572673641197501,-21.695671715399723,-210.07419964826812,-1183.7137002564202,-86.49705026586255,-1193.2619443469848,0.35810481064478306,0.0301770695917015,1.3280247949469393
-0.9043703221399974,-1.5722265799178228,0.5977586442571309,1.165499886549701,-209.81391473647938,-86.47246189548025,1020.0,-0.9043703221399974,-5.0172075971181584,-1.5722265799178228,-21.38431712865629,-209.81391473647938,-1163.9921625314128,-86.47246189548025,-1176.1374420760958,0.3573018680466835,0.030581899230106933,1.3269726151779715
-0.903318541900754,-1.5717769585091281,0.5971302640349023,1.1649772587341631,-209.56990172097494,-86.44773271800204,1040.0,-0.903318541900754,-4.934544155395556,-1.5717769585091281,-21.07782599560496,-209.56990172097494,-1144.814244051769,-86.44773271800204,-1159.280429758273,0.3565507637038127,0.03099145115118653,1.325906899344877
-0.9023331516906123,-1.5713246160158905,0.5965421475196829,1.164451619317139,-209.34129119222206,-86.42285388087397,1060.0,-0.9023331516906123,-4.854115610033302,-1.5713246160158905,-20.77610816853383,-209.34129119222206,-1126.1548215277262,-86.42285388087397,-1142.6859492693607,0.35584851042884985,0.03140577525986159,1.3248276624001334
-0.9014106981340193,-1.5708694598379427,0.595992118813129,1.1639228693878434,-209.12728196709247,-86.39782029108684,1080.0,-0.9014106981340193,-4.775821797783714,-1.5708694598379427,-20.47907893908904,-209.12728196709247,-1107.9906570858218,-86.39782029108684,-1126.349341649897,0.35519237173286766,0.031824921135870314,1.323735068166611
-0.9005479938259345,-1.570411451946378,0.5954781755598668,1.1633909733398502,-208.9271345676168,-86.3726298570508,1100.0,-0.9005479938259345,-4.699569864422775,-1.570411451946378,-20.18665808887747,-208.9271345676168,-1090.3002085460837,-86.3726298570508,-1110.2661948882608,0.35457983637832624,0.032248938109077877,1.322629395232752
-0.8997420922590391,-1.5699505996730962,0.5949984720815185,1.1628559480626812,-208.74016540409707,-86.34728298202029,1120.0,-0.8997420922590391,-4.625273539321826,-1.5699505996730962,-19.89876918753253,-208.74016540409707,-1073.0634611226637,-86.34728298202029,-1094.4323053142891,0.3540085958791716,0.03267787535862347,1.3215110153019223
-0.8989902656717562,-1.569486946833578,0.5945513045223568,1.1623178525385784,-208.56574163584744,-86.32178207584678,1140.0,-0.8989902656717562,-4.552852504128125,-1.569486946833578,-19.61533898997411,-208.56574163584744,-1056.261780957725,-86.32178207584678,-1078.843644448576,0.353476524744589,0.033111781961032316,1.3203803717711842
-0.898289985261557,-1.569020566359002,0.5941350976336773,1.1617767792175817,-208.40327658068122,-86.29613114974511,1160.0,-0.898289985261557,-4.4822318307193365,-1.569020566359002,-19.336296929866617,-208.40327658068122,-1039.8777847268861,-86.29613114974511,-1063.4963311426638,0.35298166296517347,0.0335507069558426,1.3192379623519235
-0.8976389035368892,-1.5685515541945774,0.593748393027102,1.1612328468811828,-208.2522256205583,-86.27033548070176,1180.0,-0.8976389035368892,-4.413341484055481,-1.5685515541945774,-19.061574708428925,-208.2522256205583,-1023.8952243008716,-86.27033548070176,-1048.3866089635908,0.35252220049520505,0.0339946994015761,1.3180843248211636
-0.8970348385228972,-1.568080023989345,0.5933898386980831,1.1606861944396512,-208.11208253731215,-86.24440131941398,1200.0,-0.8970348385228972,-4.346115878802774,-1.568080023989345,-18.79110594159627,-208.11208253731215,-1008.2988838822434,-86.24440131941398,-1033.510826787795,0.35209646345684686,0.034443808440399334,1.316920024662176
-0.8964757596842131,-1.5676061027325858,0.5930581797136065,1.1601369758414304,-207.98237624673743,-86.21833565029222,1220.0,-0.8964757596842131,-4.2804934929920195,-1.5676061027325858,-18.524825905095113,-207.98237624673743,-993.0744903741485,-86.21833565029222,-1018.8654247802313,0.3517029019081546,0.034898083301697365,1.3157456450747425
-0.8959597751999706,-1.5671299272492372,0.592752249826631,1.1595853559900622,-207.86266784639318,-86.19214599870804,1240.0,-0.8959597751999706,-4.216416513813179,-1.5671299272492372,-18.262671298067787,-207.86266784639318,-978.2086312046576,-86.19214599870804,-1004.4469213937282,0.3513400788670147,0.03535757336772449,1.3145617791331194
-0.8954851205720161,-1.5666516409423856,0.5924709639884292,1.1590315069562591,-207.75254797270773,-86.16584025183121,1260.0,-0.8954851205720161,-4.1538305259563435,-1.5666516409423856,-18.004580055347965,-207.75254797270773,-963.6886820218717,-86.16584025183121,-990.2519030441381,0.3510066605332903,0.03582232820116218,1.3133690224478494
-0.8950501483496099,-1.5661713914454714,0.5922133116153084,1.1584756052529213,-207.6516344171095,-86.13942652950092,1280.0,-0.8950501483496099,-4.092684232337062,-1.5661713914454714,-17.750491210255536,-207.6516344171095,-949.5027419021983,-86.13942652950092,-976.2770165640544,0.35070140752085865,0.03629239756845794,1.3121679681489344
-0.8946533188275958,-1.5656893284888136,0.5919783505122648,1.1579178293639731,-207.55956996800222,-86.11291306688474,1300.0,-0.8946533188275958,-4.032929199408086,-1.5656893284888136,-17.500344762248506,-207.55956996800222,-935.639574262676,-86.11291306688474,-962.5189619236679,0.3504231669677569,0.036767831491600664,1.3109592022868173
-0.894293191668177,-1.5652056022538636,0.591765201413203,1.1573583578437705,-207.47602046701707,-86.0863081239625,1320.0,-0.894293191668177,-3.9745196327156025,-1.5652056022538636,-17.254081592423766,-207.47602046701707,-922.0885547900198,-86.0863081239625,-948.9744875833071,0.35017086546250126,0.037248680260269715,1.30974330046466
-0.8939684182823109,-1.5647203620152046,0.5915730430313303,1.156797367753545,-207.40067304149613,-86.05961991083625,1340.0,-0.8939684182823109,-3.9174121708510925,-1.5647203620152046,-17.011643382815347,-207.40067304149613,-908.8396236374534,-86.05961991083625,-935.6403860548442,0.34994350264942814,0.03773499447211683,1.3085208251255185
-0.8936777349752698,-1.5642337551574819,0.5914011076144824,1.156235033534904,-207.33323451426259,-86.0328565336615,1360.0,-0.8936777349752698,-3.8615657104348275,-1.5642337551574819,-16.772972600438276,-207.33323451426259,-895.88324482088,-86.0328565336615,-922.5134930241053,0.3497401454965931,0.03822682497327602,1.3072923237423897
-0.8934199565895201,-1.5637459262467577,0.591248676840687,1.1556715259489412,-207.27342992876868,-86.00602594357167,1380.0,-0.8934199565895201,-3.8069412269458938,-1.5637459262467577,-16.53801240329377,-207.27342992876868,-883.2103646514473,-86.00602594357167,-909.5906821811574,0.34955992302289235,0.03872422298035343,1.306058327103754
-0.893193970809484,-1.5632570164421113,0.5911150781454938,1.155107011410654,-207.2210012278003,-85.97913590431612,1400.0,-0.893193970809484,-3.753501627811164,-1.5632570164421113,-16.30670662793964,-207.2210012278003,-870.81237765219,-85.97913590431612,-896.8688645366802,0.3494020215854692,0.03922724006295684,1.3048193484109396
-0.8929987329481163,-1.5627671630624274,0.5909996813694627,1.1545416515040108,-207.17570604396298,-85.9521939684335,1420.0,-0.8929987329481163,-3.7012116177405296,-1.5627671630624274,-16.07899977954548,-207.17570604396298,-858.6810953158028,-85.9521939684335,-884.3449878750015,0.34926568058895374,0.03973592813271089,1.303575882728146
-0.8928332611543781,-1.5622764992590896,0.5909018956854448,1.1539756026202506,-207.13731658781572,-85.92520745924993,1440.0,-0.8928332611543781,-3.650037570253079,-1.5622764992590896,-15.8548370030819,-207.13731658781572,-846.8087162987143,-85.92520745924993,-872.0160351695046,0.34915018856353736,0.04025033948838912,1.3023284066625649
-0.8926966320444296,-1.561785153736722,0.5908211668035489,1.1534090156523154,-207.10561863430766,-85.89818345551971,1460.0,-0.8926966320444296,-3.5999474144582058,-1.561785153736722,-15.634164074575185,-207.10561863430766,-835.1878001543038,-85.89818345551971,-859.8790241016352,0.34905487960413245,0.040770526821950925,1.3010773781234517
-0.8925879766805878,-1.5612932508218955,0.5907569744056062,1.1528420360908336,-207.08041058989636,-85.87112879520426,1480.0,-0.8925879766805878,-3.550910530334366,-1.5612932508218955,-15.416927399630945,-207.08041058989636,-823.8112430375729,-85.87112879520426,-847.9310069797019,0.348979130111247,0.04129654323621784,1.2998232369266556
-0.8925064769055401,-1.5608009102812683,0.5907088298107044,1.152274803831221,-207.0615026420853,-85.84405006546976,1500.0,-0.8925064769055401,-3.50289765474636,-1.5608009102812683,-15.203074011024471,-207.0615026420853,-812.6722559011556,-85.84405006546976,-836.1690706063459,0.34892235582908754,0.041828442244066684,1.2985664047451548
-0.892451361943865,-1.560308247439775,0.5906762738173302,1.1517074533264222,-207.04871597097667,-85.81695360918762,1520.0,-0.892451361943865,-3.455880794013967,-1.560308247439775,-14.992551571483988,-207.04871597097667,-801.7643442112403,-85.81695360918762,-824.5903364316193,0.34888400911632905,0.04236627777859147,1.2973072857784607
-0.892421905280157,-1.5598153732713393,0.5906588747254456,1.1511401137073825,-207.04188202499643,-85.78984552992367,1540.0,-0.892421905280157,-3.4098331432187488,-1.5598153732713393,-14.785308373249224,-207.04188202499643,-791.0812892267497,-85.78984552992367,-813.1919605287073,0.3488635764491408,0.042910104208969395,1.296046267317547
-0.8924174217792461,-1.5593223944958263,0.5906562265162076,1.1505729089102126,-207.0408418527851,-85.76273169727045,1560.0,-0.8924174217792461,-3.3647290122480396,-1.5593223944958263,-14.581293338724413,-207.0408418527851,-780.6171308415452,-85.76273169727045,-801.9711336298427,0.3488605761281583,0.04345997635365125,1.2947837203007468
-0.8924372650292018,-1.5588294137873735,0.5906679471762563,1.1500059579310216,-207.04544548677484,-85.73561775830554,1580.0,-0.8924372650292018,-3.3205437585997637,-1.5588294137873735,-14.380456027925817,-207.04544548677484,-770.3661519951452,-85.73561775830554,-790.92508153592,0.348874556172131,0.04401594948251624,1.2935200001425085
-0.8924808248856627,-1.5583365299956733,0.5906936771524336,1.1494393750945264,-207.05555137347375,-85.70850914976204,1600.0,-0.8924808248856627,-3.2772537252506364,-1.5583365299956733,-14.182746644706674,-207.05555137347375,-760.3228642581477,-85.70850914976204,-780.051065458867,0.34890509237985196,0.04457807932070664,1.2922554475472168
-0.892547525194283,-1.5578438382689317,0.5907330779219441,1.1488732702091733,-207.07102584507368,-85.68141110479124,1620.0,-0.892547525194283,-3.2348361829807004,-1.5578438382689317,-13.988116038166872,-207.07102584507368,-750.4819944515225,-85.68141110479124,-769.346382099178,0.3489517865399843,0.045146422055672264,1.290990389087834
-0.8926368216841871,-1.557351430322104,0.5907858306726192,1.1483077488881175,-207.0917426307314,-85.65432866771573,1640.0,-0.8926368216841871,-3.1932692764241617,-1.557351430322104,-13.796515705004568,-207.0917426307314,-740.8384721304055,-85.65432866771573,-758.8083637752512,0.34901426478295555,0.04572103435319149,1.289725138096189
