iteration,lengthscales,variance
1800.0,49.41373612268499,0.7441573757586424
1810.0,49.413077325276916,0.7442585910289193
1820.0,49.412449071211775,0.7443585765818125
1830.0,49.411851329721735,0.744457324963752
1840.0,49.41128406538824,0.74455482897594
1850.0,49.410747236335624,0.7446510817098608
1860.0,49.410240795838384,0.7447460765104679
1870.0,49.40976469152151,0.7448398069936472
1880.0,49.409318866109274,0.7449322670265293
1890.0,49.408903256915444,0.7450234507369213
1900.0,49.408517796863094,0.7451133524896622
1910.0,49.40816241414194,0.7452019668926061
1920.0,49.40783703257123,0.7452892887872581
1930.0,49.40754157125919,0.7453753132540694
1940.0,49.40727594537378,0.7454600355953642
1950.0,49.40704006517594,0.7455434513541978
1960.0,49.40683383706477,0.7456255562895462
1970.0,49.40665716409779,0.7457063463627623
1980.0,49.40650994546768,0.7457858177486792
1990.0,49.40639207547742,0.745863966857122
2000.0,49.40630344570259,0.7459407902829888
2010.0,49.4062439443142,0.7460162848196876
2020.0,49.40621345598976,0.7460904474595771
2030.0,49.4062118623616,0.7461632753825977
2040.0,49.40623904155911,0.7462347659666352
2050.0,49.40629486877697,0.7463049167715478
2060.0,49.40637921640785,0.7463737255350691
2070.0,49.40649195391022,0.7464411901754572
2080.0,49.406632947730046,0.7465073087899295
2090.0,49.40680206204503,0.7465720796396467
2100.0,49.40699915817544,0.746635501158666
2110.0,49.40722409543349,0.746697571935281
2120.0,49.407476730412796,0.7467582907254893
2130.0,49.40775691702358,0.7468176564514245
2140.0,49.40806450763363,0.7468756681743206
2150.0,49.408399352839844,0.7469323250983677
2160.0,49.40876129960964,0.7469876266138384
2170.0,49.409150193977965,0.7470415722289719
2180.0,49.40956588025079,0.7470941615915238
2190.0,49.4100082011032,0.7471453944829473
2200.0,49.410476997179664,0.747195270827143
2210.0,49.410972107128245,0.7472437906886346
2220.0,49.411493368410554,0.7472909542530792
2230.0,49.412040616412845,0.7473367618445195
2240.0,49.41261368626975,0.7473812138831749
2250.0,49.41321241078302,0.7474243109325902
2260.0,49.413836621100884,0.7474660536824134
2270.0,49.41448614777335,0.7475064429221261
2280.0,49.41516082032579,0.7475454795511778
2290.0,49.415860466889775,0.747583164584021
2300.0,49.41658491484012,0.7476194991357684
2310.0,49.41733399002433,0.7476544844378752
2320.0,49.41810751715477,0.7476881218277313
2330.0,49.41890532033233,0.7477204127372333
2340.0,49.41972722323722,0.7477513586841144
2350.0,49.42057304852359,0.7477809612866495
2360.0,49.42144261798273,0.7478092222576149
2370.0,49.422335752196624,0.7478361434109
2380.0,49.42325227185404,0.7478617266314542
2390.0,49.42419199676356,0.7478859738957359
2400.0,49.42515474634911,0.747908887257276
2410.0,49.426140339313946,0.7479304688554413
2420.0,49.427148593393746,0.7479507209196157
2430.0,49.42817932662575,0.7479696457376437
2440.0,49.42923235670376,0.7479872456699377
2450.0,49.43030750070352,0.7480035231546159
2460.0,49.43140457555632,0.7480184806953071
2470.0,49.43252339783906,0.7480321208637899
2480.0,49.433663783446505,0.7480444463070218
2490.0,49.43482554914965,0.7480554597110392
2500.0,49.436008510212204,0.7480651638531042
2510.0,49.437212482656456,0.7480735615488026
2520.0,49.438437281994574,0.7480806556776342
2530.0,49.43968272403953,0.7480864491666976
2540.0,49.44094862457937,0.7480909449949268
2550.0,49.442234799406144,0.7480941461918026
2560.0,49.44354106444484,0.748096055832972
2570.0,49.44486723539129,0.7480966770472949
2580.0,49.446213127894254,0.7480960130100036
2590.0,49.44757855793791,0.7480940669361631
2600.0,49.448963342094494,0.7480908420694414
2610.0,49.45036729660587,0.7480863417040581
2620.0,49.45179023812318,0.7480805691657764
2630.0,49.45323198329196,0.7480735278219764
2640.0,49.45469234943951,0.74806522106269
2650.0,49.45617115447779,0.7480556523026908
2660.0,49.457668216216085,0.7480448249947548
2670.0,49.4591833521337,0.7480327426350322
2680.0,49.460716381194516,0.7480194087200464
2690.0,49.46226712240254,0.7480048267781287
2700.0,49.46383539539892,0.7479890003537221
2710.0,49.4654210197738,0.7479719330228473
2720.0,49.467023815552274,0.7479536283816244
2730.0,49.46864360422925,0.7479340900212776
2740.0,49.47028020706033,0.7479133215639152
2750.0,49.47193344639257,0.7478913266327912
2760.0,49.47360314510661,0.7478681088648258
2770.0,49.47528912571116,0.7478436719281919
2780.0,49.476991212116324,0.7478180194804093
2790.0,49.478709229197726,0.7477911551783468
2800.0,49.480443002505034,0.7477630826851895
2810.0,49.48219235786518,0.7477338056776089
2820.0,49.4839571215196,0.7477033278398578
2830.0,49.485737121625405,0.7476716528297949
2840.0,49.48753218581572,0.747638784332936
2850.0,49.489342143196374,0.7476047260184039
2860.0,49.49116682401948,0.7475694815416314
2870.0,49.49300605858913,0.7475330545703469
2880.0,49.49485967922524,0.747495448739729
2890.0,49.49672751772196,0.7474566677079998
2900.0,49.498609407896886,0.7474167150993432
2910.0,49.50050518429524,0.7473755945298226
2920.0,49.50241468270283,0.7473333095973846
2930.0,49.50433773948543,0.7472898638947804
2940.0,49.506274191772036,0.7472452610052801
2950.0,49.50822387833862,0.7471995044812089
2960.0,49.51018663860204,0.7471525978676533
2970.0,49.512162313124385,0.7471045446886591
2980.0,49.51415074344413,0.747055348451426
2990.0,49.516151773010755,0.7470050126239826
3000.0,49.51816524613957,0.7469535406582529
