poi_type,Cut_off,Effect_size,Effect_size_abs,Effect_size_abs_std,Effect_size_std,Effect_var,Effect_size_percentage,iteration
Education,0.4662371714165721,-0.00845682337869214,0.031744233932401944,0.11133586461442987,0.11546364482268576,0.4434803875211451,-655.0781427512196,30
Public Transportation,0.4256988325277772,0.0012909640586045025,0.01074553128005299,0.047532584401253325,0.04871495082777216,0.44040049527394165,100.0,30
Restaurant,0.417533189882049,-0.010506365240302733,0.019312986150933173,0.04702957194186886,0.049743224267621754,0.4302485941691518,-591.8375412926428,40
Store,0.4172256923902806,-0.0005047236229092098,0.018682122107935607,0.06433913427426423,0.06699470978877434,0.43179396899394556,-28.431753625794798,40
Education,0.4718256551060977,-0.007499774461578262,0.03083656574005445,0.10872934129725742,0.11276842123840185,0.4340655046267368,-422.47228000060807,40
Public Transportation,0.4144597205366578,0.0017752110177660574,0.009761378867986305,0.044908727667538166,0.04592305481959883,0.429357092153823,100.0,40
Restaurant,0.4112292944958811,-0.009754829823722248,0.01825175602700062,0.045570444591741935,0.048110656963591694,0.42208511209296273,-465.34783073354913,50
Store,0.4109273269403668,-0.00031324948311555584,0.017559141315269765,0.06277694776773449,0.06518566168663018,0.4247343747979051,-14.943363449738435,50
Education,0.47341692873890145,-0.006855345191713653,0.029906990091004268,0.10710066073375586,0.11098641280901438,0.4274951076681247,-327.02979667935705,50
Public Transportation,0.40754162557424173,0.002096244825799502,0.009700207949585699,0.044356267099396725,0.045356126630131666,0.42149342765351266,100.0,50
Restaurant,0.4073345999919283,-0.00920352040000813,0.01753655088206195,0.04450901374789356,0.046945480441635275,0.4157787935448964,-429.8635979402967,60
Store,0.40687362852665826,6.432874705822684e-05,0.017164644883991262,0.06224041204053128,0.0645638427200623,0.4196613683907539,3.004566237655782,60
Education,0.47201858356611376,-0.006504018134872334,0.029241117832045135,0.10608703869054306,0.1098508101849849,0.422624950720415,-303.7794794829475,60
Public Transportation,0.40325678077653027,0.002141032747156785,0.009492259886513097,0.04335546544449334,0.04433074960382876,0.41572277327833085,100.0,60
Restaurant,0.4047716273637753,-0.008616446248202462,0.017063143246009903,0.04388747196039858,0.04629274140251863,0.41071155587783736,-387.7946388257754,70
Store,0.40419552607026715,0.00034361517643306046,0.017061812105242654,0.06184248640445037,0.06415201076825074,0.41578793480653653,15.46485864374915,70
Education,0.4698013411772874,-0.006002326975461637,0.028756680413705736,0.10542572279683038,0.10911233553787479,0.4188071704152961,-270.14271945919074,70
Public Transportation,0.40047268746119447,0.002221909584488499,0.00939220071929934,0.042807072155114895,0.04376896136125665,0.41125162959582656,100.0,70
Restaurant,0.4029740097335867,-0.00836385709000323,0.016704773104024014,0.04339991099245379,0.04574546549318127,0.4064707176369289,-366.5808098511275,80
Store,0.40238357936551566,0.0004692659533146564,0.01680326251334032,0.06012970657580044,0.06243165089479171,0.4126594370005242,20.567531385400766,80
Education,0.4677712865660309,-0.005914353463731503,0.02854531187586659,0.10503550913707144,0.10868446730273995,0.41575991628940184,-259.22112957571807,80
Public Transportation,0.3985296691401907,0.0022815861783381085,0.00932972192758547,0.04244510277944705,0.04339844266462461,0.4075841527263184,100.0,80
Restaurant,0.40170757778605903,-0.008158767701174822,0.01640842457636278,0.042991945441019155,0.045287727691727044,0.4027814749786141,-350.34603321649655,90
Store,0.4011046662183881,0.00041447199519876966,0.01653242201380005,0.05736813134838225,0.05970135413047861,0.41003160021043067,17.79786172565085,90
Education,0.4660918468398636,-0.005859151186493082,0.02834155319045185,0.10487244134742219,0.10847646260267493,0.4133863797917954,-251.59809071509628,90
Public Transportation,0.3970808696289299,0.00232877410549504,0.009262897850963963,0.04216576116628342,0.04310834608860589,0.40444342350855966,100.0,90
Restaurant,0.40084218146249756,-0.00798731861218953,0.016164513589199254,0.04263252999361467,0.04488905049808063,0.399479290624765,-337.0015903906895,100
Store,0.40015182880406436,0.0005952005126047408,0.016541613124122067,0.0570309285212793,0.059378426293538546,0.4077627525710526,25.112747980660078,100
Education,0.4647692121611477,-0.007162684690125997,0.027474641232494778,0.10291068735094089,0.10627399225552431,0.41162417996250084,-302.20856951364425,100
Public Transportation,0.3959498387771399,0.0023701130320868064,0.009210671037678173,0.04194116908282513,0.04287517567560023,0.40167765168428976,100.0,100
Restaurant,0.4002684405039003,-0.007835941297599652,0.015953219264748596,0.042315204165691164,0.04453851964843292,0.3964778802544407,-325.5702555926789,110
Store,0.39941372630299177,0.0007270435840894025,0.01654563999836633,0.05673204215847774,0.059091067159543424,0.4057587881337055,30.207444965356295,110
Education,0.4638147503453421,-0.0071152988293570855,0.02781680530156238,0.10290328611192966,0.10635898397590884,0.4103882566546954,-295.6287662851286,110
Public Transportation,0.39503857638538525,0.0024068357483501817,0.009161512881834696,0.041760814106678874,0.042686134221982155,0.3991956369992705,100.0,110
Restaurant,0.3999106688374457,-0.007702031438716047,0.01576969950334403,0.04202811228644512,0.04422357240776504,0.39372848090303175,-315.785651389287,120
Store,0.3988335061418818,0.0008454387565682938,0.01655623831363329,0.05649894858762367,0.05886871369338431,0.4039556076596959,34.66324833610047,120
Education,0.4631472976493916,-0.0070569225994785816,0.028160171451776517,0.10304242110280384,0.10658768993812547,0.4095855892259292,-289.33599110984915,120
Public Transportation,0.39428429567325046,0.0024390061438292875,0.009116045270829098,0.04161621829289803,0.042533083069680115,0.39693694543093844,100.0,120
Restaurant,0.3997301167624025,-0.007583514530124254,0.015611671629377417,0.041764530710921594,0.04393734884967929,0.3911942564068792,-307.55896244328767,130
Store,0.39837841706380767,0.0009507998303089592,0.016574749433107286,0.05632000892933339,0.05870061076558887,0.40231165183670664,38.56088204742797,130
Education,0.4626069318755073,-0.006999777853824411,0.028489401971940696,0.10329307113784798,0.10692103478644625,0.40913857998161185,-283.8847879177816,130
Public Transportation,0.39364432802051375,0.0024657107924541837,0.009072399982241542,0.041500667803085416,0.04240912802484628,0.39486013354432237,100.0,130
Restaurant,0.3997035758097861,-0.007477099661843722,0.015472794358856914,0.0415193659728583,0.043673311034388894,0.3888443503101498,-300.618591845795,140
Store,0.39802361162956,0.0010457944948130478,0.016595470406792268,0.056188494762854035,0.05857868977377875,0.40079893962136703,42.04641941515342,140
Education,0.46206714508104696,-0.006949513437834286,0.02879943046637496,0.10363261434280005,0.10733513037998535,0.4089884996638621,-279.4068607051339,140
Public Transportation,0.3930902644590303,0.002487237936926791,0.009029938858610217,0.04140984213011944,0.04230990981409397,0.3929358284087035,100.0,140
Restaurant,0.3998082861892781,-0.0073802683334973414,0.015349581727856804,0.041290113489329594,0.04342827155790855,0.38665471272976387,-294.7387326737554,150
Store,0.3977489337239132,0.0011325162894495232,0.01661670297414027,0.05609434289967455,0.05849279895791619,0.3993959090454787,45.22822217313037,150
Education,0.46149337545103924,-0.006904739084854638,0.029093932714719623,0.1040481734554748,0.1078183838610062,0.4090884836194636,-275.7479749179549,150
Public Transportation,0.3926033232159639,0.002504003551398356,0.008989113995136576,0.04134081897584615,0.042232658573973604,0.3911416946632549,100.0,150
Restaurant,0.4000194847420713,-0.007291945328671996,0.01524166071813073,0.04107528806812715,0.04320086856360525,0.38460694316845656,-289.7974372561891,160
Store,0.39753831632100645,0.0012122566679503694,0.01663767271799261,0.05602405609220433,0.058429765088219406,0.3980849454676089,48.177661767072536,160
Education,0.4609101325355019,-0.006859075040356069,0.02944149233869581,0.10455818413241562,0.10840741870272708,0.4093992673560392,-272.59425010048545,160
Public Transportation,0.39217091084538813,0.0025162214675576,0.008950038796733997,0.04129052455479723,0.04217439083139861,0.389459937845472,100.0,160
Restaurant,0.4003151869210307,-0.007211084259899064,0.015150537755416898,0.04087478097366792,0.042991705917772946,0.38268566735905224,-285.6808950195323,170
Store,0.3973790110466635,0.00128573557450533,0.016657282039623453,0.05596784972120013,0.0583798949244931,0.396852321454633,50.936873907541404,170
Education,0.4603453720903974,-0.006819173543582305,0.029768261405574432,0.10511200474387765,0.1090329390623314,0.4098883747493968,-270.1546024163884,170
Public Transportation,0.39178451783384505,0.0025241744847537095,0.008913130031814955,0.04125600092256435,0.04213229215527195,0.38787645553470174,100.0,170
Restaurant,0.4006788678580604,-0.007136911332512798,0.01506978345459397,0.04068872563749084,0.042798776431145893,0.3808772019870194,-282.27635984185895,180
Store,0.397260707902027,0.001353745256714237,0.016673442701462413,0.05591912973753486,0.05833626775773482,0.39568778071479516,53.54280940519062,180
Education,0.45980810927309923,-0.006784446513955603,0.030078374536733024,0.10570208976896076,0.10968870352865287,0.41052905324884903,-268.3358075049678,180
Public Transportation,0.3914382678975554,0.002528341847865384,0.008878356622455652,0.04123550338867606,0.04210462496606935,0.3863800771304701,100.0,180
Restaurant,0.4010980370226339,-0.007069329643975168,0.015000018544405278,0.04052489989734032,0.04262971553279203,0.3791696254222783,-279.49961643784087,190
Store,0.3971753890862136,0.001417090404131494,0.016692215971325045,0.055872285620164906,0.058295233332075806,0.39458338925296027,56.02740915470723,190
Education,0.4592960875421968,-0.006754447418959028,0.030379648213363825,0.10631943172614332,0.11036812052491565,0.411298387676116,-267.0501388285868,190
Public Transportation,0.39112771002341523,0.0025292806244502832,0.0088457139573421,0.041227675593939465,0.04209003005246027,0.38496154953588135,100.0,190
Restaurant,0.4015625579518046,-0.007007809031112961,0.01493869245630748,0.040374993599755535,0.04247581962797056,0.377552911432627,-277.16147962991073,200
Store,0.397117085535073,0.0014763967229109492,0.016717939777467293,0.055823517154257075,0.05825439752148532,0.3935325723360944,58.3920449923793,200
Education,0.4588072304488785,-0.006729822389103576,0.03066360069992753,0.10696082607950515,0.11106567522914476,0.41217606712261945,-266.1670035141089,200
Public Transportation,0.3908490380718235,0.002528420991427227,0.008816214888340446,0.041231867631682656,0.04208799877214532,0.38361277514119924,100.0,200
Restaurant,0.4020640432959913,-0.006952609697189695,0.014884085740035509,0.0402381927603031,0.042335675066432814,0.3760185945174251,-275.3458962462697,210
Store,0.39708129869756426,0.0015321017379594905,0.016738208611629946,0.05577469307150208,0.05821199772393357,0.3925297157584128,60.67619851427041,210
Education,0.4583422581823951,-0.006709507623074585,0.03093112917224639,0.10762018621160138,0.11177576543931986,0.4131441469254983,-265.71826555910366,210
Public Transportation,0.39059878643045026,0.002525045694151647,0.008788429813289164,0.04124588025946424,0.04209611955042433,0.3823265229079391,100.0,210
Restaurant,0.40259560566293795,-0.006904649929958977,0.014839147328132365,0.04011130772105327,0.04220714524655468,0.37455932459976676,-274.0493622012297,220
Store,0.3970644764344782,0.0015845534873071753,0.016753281870415436,0.05572458353227152,0.05816692233151552,0.3915700342232339,62.89180146354586,220
Education,0.45790278786560895,-0.006692562985889828,0.031182990324215797,0.1082922571218579,0.11249356176593671,0.4141869998298339,-265.6315144692009,220
Public Transportation,0.39037380552143824,0.0025194913334222655,0.00876219435192197,0.04126843644623532,0.042113086564613454,0.38109636762211635,100.0,220
Restaurant,0.40315165940670167,-0.0068604679911347735,0.014804255265295779,0.039991138510208246,0.042087897455745094,0.37316862176406773,-273.1017257904363,230
Store,0.3970637572561677,0.001634082490425884,0.01676350438522503,0.0556725817484614,0.05811868212741114,0.3906494317600673,65.04960722736737,230
Education,0.45749033504997383,-0.006678701935352908,0.03141995717393555,0.10897283946916979,0.11321523038550999,0.41529097791029385,-265.8659769190336,230
Public Transportation,0.3901713141479922,0.002512055890997602,0.00873828415629844,0.04129822310934809,0.04213775524617101,0.37991662055800784,100.0,230
Restaurant,0.4037276543222857,-0.006817181777732525,0.014769860365247078,0.03987453327982477,0.04197205275063517,0.37184077420210976,-272.3606242992595,240
Store,0.39707687203741665,0.0016809519059142227,0.016769241242217507,0.05561847330571219,0.05806717166685417,0.38976434735265847,67.15753304499763,240
Education,0.45710624441978803,-0.006665431271246346,0.031644303363005416,0.1096575661971962,0.11393733271228826,0.41644398418693335,-266.2978751997259,240
Public Transportation,0.38998890449066204,0.0025029982932635907,0.008756575189226953,0.041325800097699913,0.04216911621439983,0.37878222800195754,100.0,240
Restaurant,0.4043198389547949,-0.006772664302491648,0.014729482547675348,0.03974801788601234,0.04184487543576615,0.3705707391406196,-271.7171680843873,250
Store,0.39710204207497046,0.0017253599904519376,0.016770857484094237,0.055562281236807065,0.05801251494197773,0.3889116500358145,69.22090178886201,250
Education,0.45675148044465236,-0.006653965166960021,0.031854622019582265,0.11034356551855075,0.11465663584334769,0.4176352229769592,-266.9549959878236,250
Public Transportation,0.38982449736700386,0.0024925419141672562,0.008774395423821541,0.04135930168819024,0.04220626832585933,0.37768868624640056,100.0,250
Restaurant,0.4049251109435798,-0.0067328061728208445,0.01469131493223819,0.039626663053177434,0.041722613535198,0.3693540284802176,-271.3852739913743,260
Store,0.39713785105160726,0.0017674651702945779,0.016768714929916852,0.05550418553333646,0.0579549866619918,0.38808858033271226,71.24280830286254,260
Education,0.4564264028286926,-0.00664447999173184,0.03205094567647505,0.1110281219181747,0.11537052422986079,0.4188551104698278,-267.82503116837194,260
Public Transportation,0.3896762754214116,0.0024809032832912078,0.008791613785237089,0.041397790214719524,0.042248249981622354,0.3766319802156872,100.0,260
Restaurant,0.4055408923343293,-0.0066995038004739466,0.014654800087885661,0.03951221596156441,0.04160643008762749,0.3681866159393269,-271.427146316507,270
Store,0.39718313636759955,0.001807441732503305,0.016763641785969906,0.0554443738224937,0.05789500348804158,0.3872927005531426,73.22762494022759,270
Education,0.45613087176720113,-0.006636637973543245,0.03223386701157836,0.11170881076526815,0.11607685222092619,0.4200952046836264,-268.88016783678427,270
Public Transportation,0.3895426196148641,0.002468251201617748,0.008811118965047647,0.04143996229596717,0.04229437348528898,0.37560852494178976,100.0,270
Restaurant,0.4061650195308183,-0.006665945383351591,0.014622937696279223,0.03940397399523439,0.04149781495009762,0.3670648758762042,-271.55704525983936,280
Store,0.39723692919509346,0.001845380532195045,0.016755501932748284,0.05538325689889176,0.05783291934909018,0.38652184431249376,75.17704629781312,280
Education,0.45586450481762497,-0.006630076095458866,0.03240402680997316,0.11238360101517735,0.11677387045742921,0.42134809537673457,-270.09580348908463,280
Public Transportation,0.38942206607287544,0.002454712738891853,0.008834341397728467,0.04148503885359482,0.042344166327670366,0.37461510882477667,100.0,280
Restaurant,0.40679566309884607,-0.006633722565124345,0.014592802956776561,0.039301776567762674,0.041395329017252736,0.36598553632157166,-271.83017960877487,290
Store,0.3972984177419755,0.0018813855621682457,0.016748091800496533,0.0553200857782473,0.05776911681717978,0.38577407412193615,77.09357306653719,290
Education,0.4556268073142863,-0.006624472065092575,0.03265093191610603,0.11302518857639618,0.11746017613463262,0.4226072809583751,-271.4511216876121,290
Public Transportation,0.3893132820784284,0.002440392223803763,0.00885595382746741,0.041533046144083464,0.042396536721704035,0.37364884702970697,100.0,290
Restaurant,0.4074312707499404,-0.006746112598014967,0.014422069056745432,0.03886013560255621,0.040897385976875034,0.364945634344154,-278.1456896363214,300
Store,0.3973669130452578,0.001915553289859604,0.016740087946951067,0.0552556322776747,0.05770395219108455,0.38504764939648806,78.97924665531082,300
Education,0.4554171723854107,-0.006620131734757791,0.03290298776813762,0.1136530572152232,0.11813465991931184,0.4238670622952952,-272.9514338953251,300
Public Transportation,0.3892150508307422,0.00242538815066147,0.008876043330483935,0.04158310096060627,0.04245062924178195,0.3727071443914394,100.0,300
Restaurant,0.4080705229484537,-0.006722046455128322,0.014390995359195904,0.03876298632803085,0.040798087552612085,0.3639424777931636,-278.9398341491015,310
Store,0.397441819247542,0.001947971473387847,0.01673149218251556,0.055190238332703125,0.05763775364301614,0.38434100191138626,80.83354426975828,310
Education,0.45523486517500183,-0.006615717910522439,0.03314717202640665,0.11427002320686107,0.118796487715644,0.4251224521187894,-274.5275964777815,310
Public Transportation,0.3891262578674341,0.0024098553279899033,0.008894621777777433,0.04163573339344172,0.04250695459660253,0.37178766456743,100.0,310
Restaurant,0.40871229487122324,-0.006696623528593953,0.014370873312899027,0.038677770681430246,0.040714213463813605,0.3629736139804327,-279.73905196613276,320
Store,0.3975226137150291,0.001978717469270255,0.01672651488108349,0.055122987231609744,0.05757086675203113,0.38365271432480186,82.65725952772898,320
Education,0.45507904255469356,-0.0066108110928223395,0.03338376469806948,0.1148753205004565,0.11944501740212395,0.42636909518664673,-276.1543963068806,320
Public Transportation,0.38904587800753615,0.0023938822561694727,0.008911750553392201,0.04169048197325137,0.04256506681342672,0.3708883016034665,100.0,320
Restaurant,0.4093556243317218,-0.006675854721255024,0.014357341518804296,0.038606122779658456,0.04064478976826356,0.36203680353925505,-280.7880873910792,330
Store,0.39760883359549776,0.002007853044409263,0.01671972539482024,0.05505625707719237,0.057503992789893724,0.382981501717187,84.45079164275835,330
Education,0.45494878683060636,-0.0066050146047583564,0.03361305041218643,0.1154683383052448,0.12007975720768918,0.42760319752737225,-277.80853471173015,330
Public Transportation,0.3889729644413151,0.002377542004464367,0.0089275962139197,0.04174690451639,0.04262456222504091,0.3700071547758797,100.0,330
Restaurant,0.40999968590666364,-0.00665346422018774,0.014347159463014856,0.038543254083288785,0.04058515533858181,0.3611299975517543,-281.8195905175713,340
Store,0.3977000647305362,0.0020354661933012722,0.016711217602560443,0.05498977365437345,0.057436894742798186,0.38232619644517674,86.21587644042941,340
Education,0.4548431298115694,-0.006951812104773231,0.034119786343244016,0.11548617678338756,0.12022016950833331,0.4288214643196466,-294.4566583491759,340
Public Transportation,0.38890664048240536,0.002360894857581911,0.008945358514916017,0.041803947077127646,0.042685074741168165,0.36914250739934346,100.0,340
Restaurant,0.41064376988870405,-0.0066316413399660394,0.014338303942458353,0.0384847075574945,0.0405300013430822,0.3602513167659265,-282.9182206807421,350
Store,0.39779593236092836,0.0020616749425909154,0.01670111317154046,0.05492368374720159,0.05736974563271404,0.3816857350166554,87.95490836705592,350
Education,0.45476106739233907,-0.006944626877062412,0.034336318637153224,0.11605193838273153,0.12082552436252786,0.43002104611431236,-296.27076897379646,350
Public Transportation,0.38884609318164853,0.0023440135188215706,0.008963618875367618,0.04186157908817682,0.042746273144241606,0.3682928081016524,100.0,350
Restaurant,0.41128726453879616,-0.00661444728490174,0.014334851254069579,0.038438746405846436,0.04048795219376412,0.35939903384396066,-284.2539492509439,360
Store,0.3978960940161065,0.002086488192544503,0.016689580806927867,0.05485810817426993,0.05730271116616776,0.38105914686827447,89.66622353315033,360
Education,0.4547015745404306,-0.006935503767634793,0.03454616100834546,0.11660431271665879,0.12141623356054167,0.43119949012352715,-298.05125826538006,360
Public Transportation,0.38879056803181294,0.0023269500045054437,0.008982935769820755,0.041919378136319733,0.04280785794754297,0.3674566544996351,100.0,360
Restaurant,0.41192964092623807,-0.006601179441353452,0.014335169100830786,0.03840087300723229,0.04045427728745192,0.3585715585395837,-285.79643078449755,370
Store,0.3980002341699821,0.002109755018643811,0.016677013047976464,0.05479332654888546,0.057236180273114674,0.38044554497559224,91.341321579717,370
Education,0.45466361615304807,-0.006924281528613779,0.034749469961830565,0.11714291428267658,0.1219919765991976,0.43235469646678737,-299.78505571711867,370
Public Transportation,0.3887393643010191,0.002309748733822018,0.009000782718435537,0.04197761030120033,0.04286955699480151,0.3666327791855508,100.0,370
Restaurant,0.4125704407573883,-0.006588278894166357,0.014336682434160813,0.03836540789404972,0.04042325527845908,0.35776742390503863,-287.39053006229847,380
Store,0.3981080601044195,0.0021317501695664633,0.016663321520004184,0.05472920389870657,0.05716998937099592,0.37984411713943295,92.99011487424609,380
Education,0.4546461564723868,-0.006910874453650059,0.03494634789366615,0.11766735331874985,0.12255240953335247,0.4334848806867389,-301.4626284547719,380
Public Transportation,0.3886918307183257,0.002292448151558159,0.00901722116383654,0.04203601350704145,0.04293112379794093,0.36582003649722494,100.0,380
Restaurant,0.4132092659264461,-0.006572567627142075,0.014336176719466007,0.03832760948420578,0.040389763139837595,0.356985274474204,-288.8937336004167,390
Store,0.398219298534766,0.002152526093330448,0.01664862053292404,0.054665809982740184,0.057104237829918435,0.3792541186263555,94.61314588937132,390
Education,0.45464816650774537,-0.006895270591468762,0.03513684333300555,0.11817722631384404,0.12309715602771706,0.43458854034027217,-303.07797170901665,390
Public Transportation,0.38864736155242186,0.0022750814097729512,0.009032308818719133,0.04209434979619325,0.04299233526967211,0.36501739103473946,100.0,390
Restaurant,0.41384576954092783,-0.006553980945383085,0.0143330380182352,0.038287727394163834,0.04035382734771926,0.35622385610372725,-290.297550005671,400
Store,0.3983336929200261,0.002172124298513624,0.016633030822431963,0.054603263767225366,0.05703907436490326,0.3786748658506797,96.21058825483584,400
Education,0.4546686297749539,-0.006877526032242016,0.03532095509677514,0.11867211358023264,0.12362580655439168,0.43566442505951647,-304.6284348242611,400
Public Transportation,0.3886053930586056,0.0022576769749710437,0.009046099967257366,0.04215240323127071,0.04305298964608544,0.3642239075869449,100.0,400
Restaurant,0.4144796489080882,-0.006534012985196377,0.014328418048620312,0.038247537342663174,0.04031729592698061,0.3554820063529435,-291.66326504854214,410
Store,0.3984510014675129,0.0021906181743507882,0.016616546418579903,0.05454119063535679,0.05697413696421698,0.37810573026518307,97.78414133142786,410
Education,0.45470654683927714,-0.00685775607002258,0.03549863975356348,0.11915158317864522,0.12413792482563481,0.43671151082328813,-306.1144094480447,410
Public Transportation,0.38856540023055075,0.0022402591509454945,0.009058645737022338,0.042209978031259573,0.04311290464495396,0.3634387413766054,100.0,410
Restaurant,0.41511063916056584,-0.006509249848616044,0.014319456957284003,0.0382035240914687,0.04027636735068384,0.3547586465530601,-292.8339627924628,420
Store,0.39857099548299996,0.0022080527413180654,0.0165992632147279,0.05447982414374789,0.05690967651548437,0.37754613338196064,99.3344623931442,420
Education,0.4547609387471105,-0.006836124288109145,0.03566982105176684,0.11961519878452001,0.1246330586916763,0.43772897618693885,-307.53918070212427,420
Public Transportation,0.3885268939128821,0.0022228466215270517,0.009069996264483376,0.04226684925724802,0.04317186967540131,0.3626611298958852,100.0,420
Restaurant,0.4157385081429845,-0.0064844225090685825,0.014310753840063115,0.03816153968363736,0.04023745830964719,0.3540527744092696,-291.50312946073245,430
Store,0.39869345809474993,0.00222447783701824,0.016581279908420562,0.05441918723685348,0.056845742859722784,0.37699554207507496,100.0,430
Education,0.4548308496920132,-0.0068128305693649594,0.03583440053567294,0.120062530551323,0.12511075430901827,0.4387161815230023,-306.26650695235026,430
Public Transportation,0.38848941818873356,0.0022054517961525863,0.00908020198122025,0.04232275486237594,0.043229638322976625,0.3618903851920338,99.1446963170846,430
Restaurant,0.4163630519997352,-0.006458792628077185,0.01430191304157537,0.038121524104443166,0.040200488983119606,0.3533634575128269,-288.3469152558749,440
Store,0.3988181832187539,0.0022399381738992235,0.016562659434540546,0.054359253689487796,0.05678232846757675,0.37645346445639327,100.0,440
Education,0.45491534916259335,-0.00678809899869236,0.03599226827350723,0.1204931670976026,0.1255705714117239,0.4396726502303271,-303.0484982929606,440
Public Transportation,0.3884525480392607,0.002188094848044641,0.009089300139199431,0.04237770073879814,0.04328622341881472,0.3611258870098344,97.68550192774583,440
Restaurant,0.41698409153682353,-0.006433385544260819,0.014293230286327532,0.03808356888205135,0.04016548519874789,0.35268982743158,-285.36032991267047,450
Store,0.3989449747525337,0.0022544778898418165,0.016543452000745123,0.05429999794038852,0.05671942268633708,0.37591944608453776,100.0,450
Education,0.45501353361595426,-0.006400187240135505,0.035858870579997336,0.1214713157055296,0.12649180503809979,0.44059805195211926,-283.88778035807525,450
Public Transportation,0.38841588723327347,0.0021707876738621856,0.00909733135133298,0.04243155409393757,0.04334150322055875,0.3603670764602375,96.2878227213174,450
Restaurant,0.41760146895920036,-0.006411413267089724,0.014282065616621605,0.038048673969119116,0.040131942003899995,0.35203107460552713,-282.6678186817595,460
Store,0.39907364588917804,0.0022681794117879366,0.01652369938729272,0.054241270802384486,0.056656892447919945,0.37539306670899986,100.0,460
Education,0.45512452771031237,-0.006373251295460924,0.036012610464449195,0.12186408988565749,0.12691393219047573,0.4414921871301124,-280.9853251616055,460
Public Transportation,0.3883790664382345,0.002153539906212288,0.00910433402800728,0.04248419513395986,0.04339536841814182,0.3596134505033244,94.94574789896,460
Restaurant,0.4182150452759108,-0.006390377072496466,0.014277471803971912,0.03801115065572003,0.040098090430298175,0.3513864435499916,-280.1457535920513,470
Store,0.39920401858984483,0.0022810901077594575,0.016503440362230136,0.054183011367587706,0.056594689614575214,0.37487393717542844,100.0,470
Education,0.45524748520655295,-0.006345683390147612,0.03615876118411055,0.12223923392784511,0.12731700052996844,0.4423549732873236,-278.18644114767113,470
Public Transportation,0.38834174150707484,0.0021363591817689666,0.009110344508512948,0.04253551595512595,0.043447721045861976,0.35886455672007667,93.6551859350857,470
Restaurant,0.41882469795873,-0.00636885005259216,0.01427563400011416,0.03797245740946656,0.040064185962360006,0.3507552286719931,-277.7275843244585,480
Store,0.3993359231328487,0.002293200392061768,0.01648271376195933,0.05412531836275182,0.05653292114148861,0.37436169674095104,100.0,480
Education,0.4553815895724986,-0.006317700457895879,0.03629726831043432,0.12259651717613435,0.12770076104488243,0.44318643236432675,-275.49709479230324,480
Public Transportation,0.38830359193901925,0.0021192513833319764,0.009115397179224407,0.042585419513895426,0.04349847347302802,0.3581199887344627,92.41457443789298,480
Restaurant,0.41943031912685264,-0.006344543406600767,0.014268283632438565,0.037937820359350144,0.04003259797210013,0.35013677028789786,-275.30563039263876,490
Store,0.39946919787853286,0.0023045454600954685,0.01646154943618881,0.05406814866300789,0.05647155372315839,0.3738560104137733,100.0,490
Education,0.4555260544043985,-0.006289502401285301,0.0364281009884875,0.12293576928332021,0.12806503063074404,0.44398667944641423,-272.9172633038339,490
Public Transportation,0.38826431947256135,0.0021022208495315342,0.00911952458371035,0.042633818697764087,0.0435475474956571,0.3573793818288055,91.22062835959188,490
